Calendar Year,Land Class,Land Category,State,County,FIPS Code,Offshore Region,Product,Volume
2013,Federal,Onshore,Wyoming,Sublette,"56035","",Oil (bbl),5785366
2013,Federal,Onshore,Texas,Nacogdoches,"48347","",Gas (mcf),176387
2013,Federal,Onshore,Texas,Nacogdoches,"48347","",Oil (bbl),92
2013,Federal,Onshore,Louisiana,De Soto,"22031","",Oil (bbl),192
2013,Federal,Onshore,Louisiana,De Soto,"22031","",Gas (mcf),1390998
2013,Federal,Onshore,Wyoming,Fremont,"56013","",Oil (bbl),918970
2013,Federal,Onshore,Wyoming,Fremont,"56013","",Gas (mcf),98785672
2013,Federal,Onshore,New Mexico,Quay,"35037","",Gas (mcf),2671068
2013,Mixed Exploratory,Onshore,New Mexico,Eddy,"35015","",Gas (mcf),16103474
2013,Federal,Onshore,California,Lassen,"06035","","Geothermal - direct utilization, millions of btus (mmbtu)",276337
2013,Federal,Onshore,North Dakota,Stark,"38089","",Gas (mcf),52057
2013,Mixed Exploratory,Onshore,Colorado,Mesa,"08077","",Oil (bbl),626
2013,Federal,Onshore,Colorado,Broomfield,"08014","",Gas (mcf),1223
2013,Federal,Onshore,Texas,Montgomery,"48339","",Gas (mcf),174771
2013,Federal,Onshore,Texas,Montgomery,"48339","",Oil (bbl),1244
2013,Mixed Exploratory,Onshore,Colorado,Mesa,"08077","",Gas (mcf),1655963
2013,Mixed Exploratory,Onshore,Colorado,Gunnison,"08051","",Gas (mcf),76696
2013,Federal,Onshore,Kansas,Kearny,"20093","",Oil (bbl),23718
2013,Mixed Exploratory,Onshore,Colorado,La Plata,"08067","",Gas (mcf),1
2013,Mixed Exploratory,Onshore,New Mexico,San Juan,"35045","",Oil (bbl),518
2013,Mixed Exploratory,Onshore,New Mexico,San Juan,"35045","",Gas (mcf),108240
2013,Federal,Onshore,Kansas,Kearny,"20093","",Gas (mcf),1487349
2013,Federal,Onshore,Louisiana,E Baton Rouge,"22033","",Oil (bbl),788
2013,Federal,Onshore,Louisiana,E Baton Rouge,"22033","",Gas (mcf),6664
2013,Federal,Onshore,Texas,Montague,"48337","",Gas (mcf),65477
2013,Federal,Onshore,Utah,Utah,"49049","",Gas (mcf),22411
2013,Federal,Onshore,Colorado,Kit Carson,"08063","",Oil (bbl),11
2013,Federal,Onshore,Texas,Montague,"48337","",Oil (bbl),915
2013,Federal,Onshore,Texas,Mcmullen,"48311","",Gas (mcf),36367
2013,Federal,Onshore,Texas,Mcmullen,"48311","",Oil (bbl),2870
2013,Mixed Exploratory,Onshore,Montana,Glacier,"30035","",Gas (mcf),2371
2013,Federal,Onshore,Nevada,Esmeralda,"32009","",Potash (ton),7171
2013,Mixed Exploratory,Onshore,Colorado,Delta,"08029","",Oil (bbl),3022
2013,Mixed Exploratory,Onshore,Colorado,Delta,"08029","",Gas (mcf),76929
2013,Federal,Onshore,Louisiana,Lafourche,"22057","",Oil (bbl),3
2013,Federal,Onshore,Louisiana,Lincoln,"22061","",Gas (mcf),1971
2013,Federal,Onshore,New Mexico,Mckinley,"35031","",Oil (bbl),37846
2013,Federal,Onshore,Colorado,Cheyenne,"08017","",Oil (bbl),18861
2013,Federal,Onshore,Texas,Lee,"48287","",Gas (mcf),7817
2013,Federal,Onshore,Texas,Lee,"48287","",Oil (bbl),692
2013,Mixed Exploratory,Onshore,Montana,Glacier,"30035","",Oil (bbl),6261
2013,Federal,Onshore,Colorado,Adams,"08001","",Gas (mcf),365
2013,Federal,Onshore,Colorado,Adams,"08001","",Oil (bbl),180
2013,Federal,Onshore,Kansas,Lane,"20101","",Oil (bbl),3491
2013,Federal,Onshore,Ohio,Licking,"39089","",Oil (bbl),390
2013,Federal,Onshore,California,Lake,"06033","","Geothermal - electrical generation, thousands of pounds (klb)",19664816
2013,Federal,Onshore,Utah,Washington,"49053","",Gas (mcf),4129
2013,Federal,Onshore,Utah,Piute,"49031","",Clay (ton),33056
2013,Federal,Onshore,Louisiana,Morehouse,"22067","",Gas (mcf),1396
2013,Federal,Onshore,Arkansas,Sharp,"05135","",Gas (mcf),29710
2013,Federal,Onshore,Texas,Karnes,"48255","",Gas (mcf),17851
2013,Federal,Onshore,Texas,Karnes,"48255","",Oil (bbl),17941
2013,Federal,Onshore,Louisiana,Natchitoches,"22069","",Oil (bbl),20
2013,Federal,Onshore,Louisiana,Ouachita,"22073","",Gas (mcf),437
2013,Federal,Onshore,Nevada,Lyon,"32019","","Geothermal - electrical generation, kilowatt hours (kwh)",1698
2013,Federal,Onshore,Colorado,Washington,"08121","",Gas (mcf),86830
2013,Federal,Onshore,Colorado,Washington,"08121","",Oil (bbl),4480
2013,Federal,Onshore,New Mexico,Eddy,"35015","",Potash (ton),263230
2013,Mixed Exploratory,Onshore,Wyoming,Johnson,"56019","",Gas (mcf),22799473
2013,Mixed Exploratory,Onshore,Wyoming,Johnson,"56019","",Oil (bbl),396
2013,Federal,Onshore,Louisiana,Plaquemines,"22075","",Oil (bbl),196059
2013,Federal,Onshore,Texas,Johnson,"48251","",Gas (mcf),1624473
2013,Mixed Exploratory,Onshore,Wyoming,Niobrara,"56027","",Oil (bbl),34112
2013,Federal,Onshore,Utah,Duchesne,"49013","",Gas (mcf),6633726
2013,Federal,Onshore,Utah,Duchesne,"49013","",Oil (bbl),3127412
2013,Federal,Onshore,Louisiana,Plaquemines,"22075","",Gas (mcf),2508446
2013,Federal,Onshore,Wyoming,Sheridan,"56033","",Gas (mcf),4256012
2013,Federal,Onshore,Virginia,Dickenson,"51051","",Gas (mcf),147785
2013,Federal,Offshore,"","","",Pacific,Gas (mcf),27502370
2013,Federal,Onshore,Louisiana,Rapides,"22079","",Oil (bbl),6044
2013,Federal,Onshore,Louisiana,Rapides,"22079","",Gas (mcf),6509
2013,Federal,Onshore,California,Kings,"06031","",Gas (mcf),45456
2013,Federal,Onshore,California,Kings,"06031","",Oil (bbl),37194
2013,Federal,Onshore,Nevada,Pershing,"32027","","Geothermal - electrical generation, kilowatt hours (kwh)",68110797
2013,Federal,Onshore,California,San Joaquin,"06077","",Gas (mcf),3466
2013,Mixed Exploratory,Onshore,Montana,Liberty,"30051","",Oil (bbl),10101
2013,Federal,Onshore,Wyoming,Sheridan,"56033","",Oil (bbl),4150
2013,Mixed Exploratory,Onshore,Wyoming,Park,"56029","",Gas (mcf),3839
2013,Federal,Onshore,Texas,Jackson,"48239","",Gas (mcf),144214
2013,Federal,Onshore,Texas,Jackson,"48239","",Oil (bbl),40976
2013,Federal,Onshore,Colorado,Cheyenne,"08017","",Gas (mcf),123289
2013,Federal,Onshore,Kansas,Meade,"20119","",Gas (mcf),6106
2013,Federal,Onshore,New Mexico,Eddy,"35015","",Salt (ton),425125
2013,Federal,Onshore,Colorado,San Miguel,"08113","",Gas (mcf),3715552
2013,Federal,Onshore,Colorado,San Miguel,"08113","",Oil (bbl),2334
2013,Federal,Onshore,Louisiana,Red River,"22081","",Gas (mcf),61510
2013,Federal,Onshore,Virginia,Giles,"51071","",Limestone (ton),71696
2013,Mixed Exploratory,Onshore,Montana,Liberty,"30051","",Gas (mcf),22150
2013,Federal,Onshore,Texas,Houston,"48225","",Gas (mcf),286534
2013,Federal,Onshore,Texas,Houston,"48225","",Oil (bbl),66980
2013,Federal,Onshore,California,Ventura,"06111","",Oil (bbl),235106
2013,Mixed Exploratory,Onshore,Colorado,San Miguel,"08113","",Gas (mcf),62209
2013,Federal,Onshore,Louisiana,Sabine,"22085","",Gas (mcf),634
2013,Federal,Onshore,Nevada,Churchill,"32001","","Geothermal - direct utilization, hundreds of gallons (cgal)",57238368
2013,Federal,Onshore,California,Kern,"06029","",Gas (mcf),7719615
2013,Federal,Onshore,California,Kern,"06029","",Oil (bbl),14357285
2013,Federal,Onshore,Nevada,Churchill,"32001","","Geothermal - electrical generation, kilowatt hours (kwh)",813846736
2013,Federal,Onshore,California,San Luis Obispo,"06079","",Oil (bbl),11919
2013,Federal,Onshore,California,San Luis Obispo,"06079","",Gas (mcf),13251
2013,Federal,Onshore,Kansas,Morton,"20129","",Oil (bbl),117257
2013,Federal,Onshore,Kansas,Morton,"20129","",Gas (mcf),2112426
2013,Federal,Onshore,Texas,Hill,"48217","",Gas (mcf),19964
2013,Federal,Onshore,Louisiana,S Pass,"22721","",Oil (bbl),17117
2013,Federal,Onshore,Texas,Hidalgo,"48215","",Gas (mcf),17698
2013,Federal,Onshore,Texas,Hidalgo,"48215","",Oil (bbl),86
2013,Federal,Onshore,Ohio,Hocking,"39073","",Gas (mcf),1050
2013,Federal,Onshore,Alabama,Choctaw,"01023","",Oil (bbl),88
2013,Federal,Onshore,Virginia,Wise,"51195","",Gas (mcf),19506
2013,Federal,Onshore,Ohio,Hocking,"39073","",Oil (bbl),2072
2013,Federal,Onshore,Louisiana,S Pass,"22721","",Gas (mcf),20609
2013,Federal,Onshore,Louisiana,St Martin,"22099","",Oil (bbl),1019
2013,Federal,Onshore,California,Inyo,"06027","",Geothermal - sulfur (lton),2448
2013,Federal,Onshore,Utah,Daggett,"49009","",Gas (mcf),42809
2013,Federal,Onshore,California,Inyo,"06027","","Geothermal - electrical generation, kilowatt hours (kwh)",368059573
2013,Federal,Onshore,Montana,Yellowstone,"30111","",Oil (bbl),369
2013,Federal,Onshore,Texas,Hemphill,"48211","",Gas (mcf),8592
2013,Federal,Onshore,Utah,Daggett,"49009","",Oil (bbl),52
2013,Federal,Onshore,Texas,Hemphill,"48211","",Oil (bbl),16
2013,Federal,Onshore,Louisiana,St Martin,"22099","",Gas (mcf),1428
2013,Federal,Onshore,California,Imperial,"06025","","Geothermal - electrical generation, kilowatt hours (kwh)",385979605
2013,Federal,Onshore,Montana,Prairie,"30079","",Gas (mcf),29367
2013,Federal,Onshore,Louisiana,Terrebonne,"22109","",Oil (bbl),18994
2013,Federal,Onshore,North Dakota,Billings,"38007","",Oil (bbl),2113856
2013,Federal,Onshore,North Dakota,Billings,"38007","",Gas (mcf),1946664
2013,Federal,Onshore,Texas,Harrison,"48203","",Gas (mcf),2697
2013,Federal,Onshore,Louisiana,Terrebonne,"22109","",Gas (mcf),362913
2013,Federal,Onshore,Louisiana,Union,"22111","",Gas (mcf),3543
2013,Federal,Onshore,Colorado,Kit Carson,"08063","",Gas (mcf),6
2013,Federal,Onshore,New Mexico,Lea,"35025","",Oil (bbl),16562813
2013,Federal,Onshore,Kansas,Seward,"20175","",Oil (bbl),391
2013,Federal,Onshore,Colorado,Routt,"08107","",Coal (ton),224794
2013,Federal,Onshore,California,Glenn,"06021","",Gas (mcf),7582
2013,Federal,Onshore,Colorado,Routt,"08107","",Gas (mcf),21051
2013,Federal,Onshore,Colorado,Routt,"08107","",Oil (bbl),14158
2013,Federal,Onshore,Montana,Prairie,"30079","",Oil (bbl),113782
2013,Federal,Onshore,Texas,Grayson,"48181","",Gas (mcf),16155
2013,Federal,Onshore,Texas,Grayson,"48181","",Oil (bbl),6563
2013,Federal,Onshore,Alabama,Conecuh,"01035","",Oil (bbl),900
2013,Federal,Onshore,Louisiana,Vermilion,"22113","",Oil (bbl),4487
2013,Federal,Onshore,Louisiana,Vermilion,"22113","",Gas (mcf),304
2013,Federal,Onshore,Louisiana,Vernon,"22115","",Oil (bbl),2840
2013,Federal,Onshore,Kansas,Seward,"20175","",Gas (mcf),105908
2013,Federal,Onshore,Louisiana,Vernon,"22115","",Gas (mcf),8068
2013,Federal,Onshore,Texas,Gray,"48179","",Oil (bbl),1674
2013,Federal,Onshore,Ohio,Monroe,"39111","",Oil (bbl),1051
2013,Federal,Onshore,Wyoming,Park,"56029","",Gas (mcf),5463708
2013,Federal,Onshore,Texas,Galveston,"48167","",Gas (mcf),38632
2013,Federal,Onshore,Ohio,Monroe,"39111","",Gas (mcf),14309
2013,Federal,Offshore,"","","",Pacific,Oil (bbl),18571773
2013,Mixed Exploratory,Onshore,Texas,Shelby,"48419","",Gas (mcf),136264
2013,Federal,Onshore,Texas,Galveston,"48167","",Oil (bbl),24744
2013,Federal,Onshore,West Virginia,Mingo,"54059","",Gas (mcf),58475
2013,Federal,Onshore,Utah,Grand,"49019","",Gas (mcf),3430983
2013,Federal,Onshore,Wyoming,Park,"56029","",Oil (bbl),4293258
2013,Federal,Onshore,California,Fresno,"06019","",Gas (mcf),2985
2013,Federal,Onshore,California,Fresno,"06019","",Oil (bbl),13773
2013,Federal,Onshore,Louisiana,W Delta,"22719","",Oil (bbl),263
2013,Federal,Onshore,Louisiana,W Delta,"22719","",Gas (mcf),13933
2013,Federal,Onshore,Louisiana,Webster,"22119","",Oil (bbl),10026
2013,Federal,Onshore,Louisiana,Webster,"22119","",Gas (mcf),30658
2013,Federal,Onshore,California,Contra Costa,"06013","",Gas (mcf),1641
2013,Federal,Onshore,Texas,Freestone,"48161","",Gas (mcf),76043
2013,Federal,Onshore,Texas,Freestone,"48161","",Oil (bbl),15
2013,Federal,Onshore,Wyoming,Crook,"56011","",Gas (mcf),26724
2013,Federal,Onshore,Colorado,Delta,"08029","",Oil (bbl),9
2013,Federal,Onshore,Colorado,Delta,"08029","",Gas (mcf),13479
2013,Federal,Onshore,Colorado,Delta,"08029","",Coal (ton),3335328
2013,Federal,Onshore,West Virginia,Pendleton,"54071","",Gas (mcf),30857
2013,Federal,Onshore,Nevada,Lander,"32015","","Geothermal - electrical generation, kilowatt hours (kwh)",336324946
2013,Federal,Onshore,California,Contra Costa,"06013","",Oil (bbl),3
2013,Federal,Onshore,Louisiana,Winn,"22127","",Oil (bbl),1284
2013,Federal,Onshore,Arizona,Maricopa,"04013","",Salt (ton),207
2013,Federal,Onshore,Texas,Denton,"48121","",Gas (mcf),631241
2013,Federal,Onshore,Alabama,Covington,"01039","",Oil (bbl),11296
2013,Federal,Onshore,New Mexico,Lea,"35025","",Gas (mcf),61725510
2013,Federal,Onshore,North Dakota,Slope,"38087","",Oil (bbl),429809
2013,Federal,Onshore,Louisiana,Winn,"22127","",Gas (mcf),67447
2013,Federal,Onshore,Texas,Chambers,"48071","",Oil (bbl),579
2013,Federal,Onshore,Michigan,Alcona,"26001","",Gas (mcf),3233
2013,Federal,Onshore,Michigan,Allegan,"26005","",Oil (bbl),119
2013,Federal,Onshore,Utah,Carbon,"49007","",Coal (ton),4626265
2013,Federal,Onshore,Utah,Carbon,"49007","",Gas (mcf),40947942
2013,Federal,Onshore,Utah,Grand,"49019","",Oil (bbl),864670
2013,Federal,Onshore,Kansas,Ellsworth,"20053","",Gas (mcf),10045
2013,Federal,Onshore,Colorado,Rio Blanco,"08103","",Sodium bi-carbonate (ton),137081
2013,Federal,Onshore,Colorado,Rio Blanco,"08103","",Coal (ton),3093860
2013,Federal,Onshore,Colorado,Rio Blanco,"08103","",Gas (mcf),94983958
2013,Federal,Onshore,Colorado,Rio Blanco,"08103","",Oil (bbl),2504441
2013,Mixed Exploratory,Onshore,Wyoming,Converse,"56009","",Gas (mcf),224506
2013,Mixed Exploratory,Onshore,Wyoming,Converse,"56009","",Oil (bbl),154807
2013,Federal,Onshore,Arkansas,Yell,"05149","",Gas (mcf),482373
2013,Federal,Onshore,New Mexico,Union,"35059","",Gas (mcf),2671076
2013,Federal,Onshore,Texas,Burleson,"48051","",Gas (mcf),2370
2013,Federal,Onshore,Texas,Burleson,"48051","",Oil (bbl),149
2013,Federal,Onshore,Utah,Carbon,"49007","",Oil (bbl),32935
2013,Federal,Onshore,West Virginia,Preston,"54077","",Gas (mcf),24356
2013,Federal,Onshore,New Mexico,Eddy,"35015","",Muriate of potash-granular (ton),342439
2013,Federal,Onshore,Wyoming,Crook,"56011","",Oil (bbl),687067
2013,Federal,Onshore,Michigan,Antrim,"26009","",Gas (mcf),347
2013,Federal,Onshore,Michigan,Calhoun,"26025","",Oil (bbl),2680
2013,Federal,Onshore,Michigan,Calhoun,"26025","",Gas (mcf),17590
2013,Federal,Onshore,Montana,Stillwater,"30095","",Gas (mcf),3260
2013,Federal,Onshore,Arkansas,White,"05145","",Gas (mcf),308911
2013,Federal,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),2849463
2013,Federal,Onshore,Texas,Bowie,"48037","",Gas (mcf),155
2013,Federal,Onshore,Kansas,Grant,"20067","",Gas (mcf),85603
2013,Federal,Onshore,Colorado,Prowers,"08099","",Gas (mcf),1452
2013,Federal,Onshore,Texas,Bowie,"48037","",Oil (bbl),827
2013,Federal,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),148576396
2013,Federal,Onshore,Montana,Stillwater,"30095","",Oil (bbl),14949
2013,Federal,Onshore,Michigan,Clare,"26035","",Oil (bbl),1513
2013,Federal,Onshore,West Virginia,Randolph,"54083","",Gas (mcf),26090
2013,Federal,Onshore,Kansas,Hamilton,"20075","",Gas (mcf),31068
2013,Federal,Onshore,Michigan,Clare,"26035","",Gas (mcf),13144
2013,Federal,Offshore,"","","",Gulf of Mexico,Salt (ton),26546
2013,Federal,Offshore,"","","",Gulf of Mexico,Gas (mcf),1327885329
2013,Federal,Onshore,North Dakota,Bottineau,"38009","",Oil (bbl),27694
2013,Federal,Onshore,North Dakota,Bottineau,"38009","",Gas (mcf),602
2013,Federal,Onshore,South Dakota,Harding,"46063","",Gas (mcf),2705756
2013,Federal,Onshore,South Dakota,Harding,"46063","",Oil (bbl),171288
2013,Federal,Onshore,Alabama,Escambia,"01053","",Oil (bbl),8818
2013,Federal,Offshore,"","","",Alaska,Gas (mcf),29293580
2013,Federal,Offshore,"","","",Alaska,Oil (bbl),669148
2013,Federal,Onshore,New Mexico,Eddy,"35015","",Muriate of potash-standard (ton),132492
2013,Federal,Onshore,Colorado,Phillips,"08095","",Gas (mcf),58461
2013,Native American,Onshore,"","","","",Oil (bbl),52396930
2013,Native American,Onshore,"","","","",Gas (mcf),314698963
2013,Federal,Onshore,Michigan,Crawford,"26039","",Gas (mcf),48423
2013,Native American,Onshore,"","","","",Sand/gravel (ton),1237106
2013,Native American,Onshore,"","","","","Geothermal - electrical generation, kilowatt hours (kwh)",1802044
2013,Federal,Onshore,West Virginia,Tucker,"54093","",Gas (mcf),68322
2013,Federal,Onshore,Montana,Rosebud,"30087","",Oil (bbl),15223
2013,Federal,Onshore,Michigan,Grand Trvse,"26055","",Oil (bbl),28
2013,Native American,Onshore,"","","","",Coal (ton),19720743
2013,Native American,Onshore,"","","","",Coal-bituminous-raw (ton),6861
2013,Native American,Onshore,"","","","",Sand/gravel (cubic yards),8060
2013,Federal,Onshore,South Dakota,Fall River,"46047","",Gas (mcf),1643
2013,Federal,Onshore,South Dakota,Fall River,"46047","",Oil (bbl),15403
2013,Federal,Onshore,Michigan,Grand Trvse,"26055","",Gas (mcf),3840
2013,Federal,Onshore,New Mexico,Eddy,"35015","",Langbeinite (ton),707765
2013,Federal,Onshore,Colorado,Morgan,"08087","",Gas (mcf),290
2013,Federal,Onshore,Colorado,Morgan,"08087","",Oil (bbl),789
2013,Federal,Onshore,Michigan,Jackson,"26075","",Oil (bbl),24372
2013,Federal,Onshore,Michigan,Jackson,"26075","",Gas (mcf),16611
2013,Native American,Onshore,"","","","",Gypsum (ton),320354
2013,Federal,Onshore,Wyoming,Niobrara,"56027","",Gas (mcf),413043
2013,Federal,Onshore,North Dakota,Oliver,"38065","",Coal (ton),1458948
2013,Federal,Onshore,Pennsylvania,Westmoreland,"42129","",Gas (mcf),9228
2013,Federal,Onshore,West Virginia,Wyoming,"54109","",Gas (mcf),983
2013,Federal,Onshore,California,San Bernardino,"06071","",Anhydrous sodium sulfate (ton),160232
2013,Native American,Onshore,"","","","",Copper concentrate (ton),4907
2013,Native American,Onshore,"","","","",Cinders (ton),10582
2013,Federal,Onshore,Michigan,Kalkaska,"26079","",Oil (bbl),3340
2013,Federal,Onshore,Michigan,Kalkaska,"26079","",Gas (mcf),33040
2013,Mixed Exploratory,Onshore,Wyoming,Niobrara,"56027","",Gas (mcf),67863
2013,Federal,Onshore,Wyoming,Niobrara,"56027","",Oil (bbl),459221
2013,Federal,Onshore,Kansas,Comanche,"20033","",Gas (mcf),4137
2013,Federal,Onshore,Pennsylvania,Indiana,"42063","",Gas (mcf),5121
2013,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sulfide (ton),27739
2013,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium sesquicarbonate (ton),121115
2013,Federal,Onshore,Wyoming,Sweetwater,"56037","",Purge liquor (ton),88213
2013,Federal,Onshore,Pennsylvania,Forest,"42053","",Gas (mcf),12847
2013,Federal,Onshore,Pennsylvania,Forest,"42053","",Oil (bbl),1498
2013,Federal,Onshore,Kansas,Stanton,"20187","",Gas (mcf),28737
2013,Federal,Onshore,Kansas,Stevens,"20189","",Oil (bbl),2508
2013,Federal,Onshore,Colorado,Montezuma,"08083","",Gas (mcf),151579539
2013,Federal,Onshore,Colorado,Montezuma,"08083","",Oil (bbl),89318
2013,Federal,Onshore,Kansas,Stevens,"20189","",Gas (mcf),225288
2013,Federal,Onshore,California,San Benito,"06069","",Gas (mcf),7
2013,Federal,Onshore,Wyoming,Weston,"56045","",Gas (mcf),917179
2013,Federal,Onshore,Wyoming,Weston,"56045","",Oil (bbl),328023
2013,Federal,Onshore,Michigan,Montmorency,"26119","",Gas (mcf),621004
2013,Federal,Onshore,California,Santa Barbar,"06083","",Oil (bbl),65637
2013,Federal,Onshore,California,Santa Barbar,"06083","",Gas (mcf),67023
2013,Federal,Onshore,Wyoming,Albany,"56001","",Oil (bbl),17573
2013,Federal,Onshore,Wyoming,Albany,"56001","",Gas (mcf),22152
2013,Federal,Onshore,Montana,Toole,"30101","",Gas (mcf),195444
2013,Federal,Onshore,Montana,Toole,"30101","",Oil (bbl),43621
2013,Federal,Onshore,Colorado,Dolores,"08033","",Oil (bbl),26016
2013,Federal,Onshore,Pennsylvania,Bradford,"42015","",Gas (mcf),20195
2013,Federal,Onshore,Colorado,Dolores,"08033","",Gas (mcf),191109181
2013,Federal,Onshore,Oklahoma,Woodward,"40153","",Gas (mcf),337112
2013,Federal,Onshore,Oklahoma,Woodward,"40153","",Oil (bbl),1354
2013,Federal,Onshore,Michigan,Oscoda,"26135","",Oil (bbl),7719
2013,Federal,Onshore,Michigan,Oscoda,"26135","",Gas (mcf),988024
2013,Federal,Onshore,Wyoming,Converse,"56009","",Gas (mcf),8637981
2013,Federal,Onshore,Nevada,Washoe,"32031","","Geothermal - electrical generation, kilowatt hours (kwh)",107973152
2013,Federal,Onshore,North Dakota,Stark,"38089","",Oil (bbl),58166
2013,Federal,Onshore,California,Tehama,"06103","",Gas (mcf),1
2013,Federal,Onshore,California,San Benito,"06069","",Oil (bbl),44
2013,Federal,Onshore,Oklahoma,Woods,"40151","",Gas (mcf),988882
2013,Federal,Onshore,Oklahoma,Woods,"40151","",Oil (bbl),55352
2013,Federal,Onshore,Michigan,Otsego,"26137","",Gas (mcf),8856
2013,Federal,Onshore,Michigan,Roscommon,"26143","",Oil (bbl),3208
2013,Federal,Onshore,Michigan,Roscommon,"26143","",Gas (mcf),16945
2013,Federal,Onshore,New Mexico,San Juan,"35045","",Coal (ton),5989380
2013,Federal,Onshore,Wyoming,Converse,"56009","",Coal (ton),27707014
2013,Federal,Onshore,New Mexico,San Juan,"35045","",Gas (mcf),311523397
2013,Federal,Onshore,Oklahoma,Washita,"40149","",Gas (mcf),119977
2013,Federal,Onshore,Oklahoma,Washita,"40149","",Oil (bbl),1895
2013,Federal,Onshore,New Mexico,San Juan,"35045","",Oil (bbl),962629
2013,Federal,Onshore,Wyoming,Uinta,"56041","",Oil (bbl),461753
2013,Federal,Onshore,Wyoming,Uinta,"56041","",Gas (mcf),41647709
2013,Federal,Onshore,Wyoming,Sweetwater,"56037","",Coal (ton),3123934
2013,Mixed Exploratory,Onshore,Arkansas,Scott,"05127","",Gas (mcf),5657
2013,Federal,Onshore,Wyoming,Sweetwater,"56037","",Soda ash (ton),5232597
2013,Federal,Onshore,Wyoming,Sweetwater,"56037","",Trona ore (ton),110039
2013,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium bi-carbonate (ton),71539
2013,Federal,Onshore,Utah,Sevier,"49041","",Oil (bbl),1493538
2013,Federal,Onshore,Utah,Sevier,"49041","",Coal (ton),5959221
2013,Federal,Onshore,Missouri,Crawford,"29055","",Copper concentrate (ton),107
2013,Federal,Onshore,Missouri,Crawford,"29055","",Lead concentrate (ton),4
2013,Federal,Onshore,Wyoming,Big Horn,"56003","",Oil (bbl),582705
2013,Federal,Onshore,Wyoming,Big Horn,"56003","",Gas (mcf),1537813
2013,Federal,Onshore,Montana,Roosevelt,"30085","",Gas (mcf),85216
2013,Federal,Onshore,Montana,Roosevelt,"30085","",Oil (bbl),108475
2013,Federal,Onshore,North Dakota,Golden Valle,"38033","",Gas (mcf),300072
2013,Federal,Onshore,Colorado,La Plata,"08067","",Oil (bbl),38
2013,Federal,Onshore,Oklahoma,Tillman,"40141","",Oil (bbl),15012
2013,Federal,Onshore,Wyoming,Natrona,"56025","",Gas (mcf),16212296
2013,Federal,Onshore,Wyoming,Natrona,"56025","",Oil (bbl),5251544
2013,Federal,Onshore,Oklahoma,Texas,"40139","",Gas (mcf),130474
2013,Federal,Onshore,Oklahoma,Texas,"40139","",Oil (bbl),2905
2013,Federal,Onshore,Arkansas,Van Buren,"05141","",Gas (mcf),1668145
2013,Federal,Onshore,Colorado,La Plata,"08067","",Gas (mcf),11218189
2013,Federal,Onshore,Missouri,Dent,"29065","",Copper concentrate (ton),212
2013,Federal,Onshore,Missouri,Dent,"29065","",Zinc concentrate (ton),5180
2013,Federal,Onshore,Missouri,Dent,"29065","",Lead concentrate (ton),13385
2013,Federal,Onshore,Oklahoma,Sequoyah,"40135","",Gas (mcf),17598
2013,Federal,Onshore,Montana,Treasure,"30103","",Coal (ton),638618
2013,Federal,Onshore,North Dakota,Golden Valle,"38033","",Oil (bbl),450103
2013,Federal,Onshore,Colorado,Moffat,"08081","",Coal (ton),3004099
2013,Federal,Onshore,Colorado,Moffat,"08081","",Gas (mcf),14322980
2013,Federal,Onshore,Colorado,Moffat,"08081","",Oil (bbl),267787
2013,Federal,Onshore,Utah,Beaver,"49001","","Geothermal - electrical generation, thousands of pounds (klb)",2316266258
2013,Federal,Onshore,Montana,Powder River,"30075","",Gas (mcf),10266
2013,Federal,Onshore,Arkansas,Sebastian,"05131","",Gas (mcf),2824075
2013,Mixed Exploratory,Onshore,Montana,Fallon,"30025","",Oil (bbl),20228
2013,Federal,Onshore,Utah,Beaver,"49001","","Geothermal - electrical generation, kilowatt hours (kwh)",9908211
2013,Mixed Exploratory,Onshore,Montana,Fallon,"30025","",Gas (mcf),550
2013,Federal,Onshore,Montana,Powder River,"30075","",Oil (bbl),51301
2013,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Oil (bbl),98
2013,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Gas (mcf),2535
2013,Federal,Onshore,Oklahoma,Roger Mills,"40129","",Gas (mcf),5387704
2013,Federal,Onshore,Oklahoma,Roger Mills,"40129","",Oil (bbl),250076
2013,Federal,Onshore,Missouri,Iron,"29093","",Copper concentrate (ton),5515
2013,Federal,Onshore,Missouri,Iron,"29093","",Zinc concentrate (ton),10800
2013,Federal,Onshore,Missouri,Iron,"29093","",Lead concentrate (ton),40904
2013,Federal,Onshore,Texas,Zapata,"48505","",Gas (mcf),198041
2013,Federal,Onshore,Kansas,Trego,"20195","",Oil (bbl),2022
2013,Federal,Onshore,Colorado,Mesa,"08077","",Gas (mcf),14124531
2013,Federal,Onshore,Colorado,Mesa,"08077","",Oil (bbl),12721
2013,Federal,Onshore,Wyoming,Converse,"56009","",Oil (bbl),3010774
2013,Federal,Onshore,Ohio,Muskingum,"39119","",Oil (bbl),259
2013,Federal,Onshore,Colorado,Fremont,"08043","",Oil (bbl),67
